id,repo_id,user_id,commit_hash,author_name,author_email,commit_date,message,weekday,hour,additions,deletions,total_changes,year,month,year_month,is_weekend,is_business_hours
688,2,1,86fe3501,Developer Profile,dev@intelligence.platform,2025-12-01 14:58:24.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,0,14,44,42,139,2025,12,2025-12,0,1
214,1,1,d0b29045,Developer Profile,dev@intelligence.platform,2025-12-02 10:46:39.125680+00:00,Optimize core module in Credit Fraud Detection Engine,1,10,20,55,169,2025,12,2025-12,0,1
1380,5,1,a7dd36d9,Developer Profile,dev@intelligence.platform,2025-12-02 14:41:02.143646+00:00,Add unit tests for core module in Sql Analytics Templates,1,14,32,27,164,2025,12,2025-12,0,1
215,1,1,a2bd44c8,Developer Profile,dev@intelligence.platform,2025-12-02 16:05:19.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,1,16,15,18,193,2025,12,2025-12,0,1
1381,5,1,adf5d2a8,Developer Profile,dev@intelligence.platform,2025-12-02 17:17:27.143646+00:00,Benchmark core module in Sql Analytics Templates,1,17,23,50,63,2025,12,2025-12,0,1
689,2,1,8bdc21a6,Developer Profile,dev@intelligence.platform,2025-12-02 21:40:56.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,1,21,13,47,56,2025,12,2025-12,0,0
1382,5,1,d918075c,Developer Profile,dev@intelligence.platform,2025-12-02 22:32:41.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,1,22,42,32,202,2025,12,2025-12,0,0
690,2,1,5938e4b6,Developer Profile,dev@intelligence.platform,2025-12-04 09:16:07.132678+00:00,Refactor core module in Deep Timeseries Forecasting,3,9,92,4,170,2025,12,2025-12,0,1
691,2,1,b9e6522d,Developer Profile,dev@intelligence.platform,2025-12-04 16:08:17.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,3,16,173,59,137,2025,12,2025-12,0,1
216,1,1,29b5e34f,Developer Profile,dev@intelligence.platform,2025-12-04 19:53:53.125680+00:00,Refactor core module in Credit Fraud Detection Engine,3,19,41,24,134,2025,12,2025-12,0,0
692,2,1,ef391030,Developer Profile,dev@intelligence.platform,2025-12-04 21:27:55.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,3,21,128,57,64,2025,12,2025-12,0,0
217,1,1,8a18cfd4,Developer Profile,dev@intelligence.platform,2025-12-05 21:34:24.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,4,21,117,22,19,2025,12,2025-12,0,0
1383,5,1,48f472ad,Developer Profile,dev@intelligence.platform,2025-12-06 09:56:59.143646+00:00,Optimize core module in Sql Analytics Templates,5,9,55,42,223,2025,12,2025-12,1,0
1384,5,1,e6241228,Developer Profile,dev@intelligence.platform,2025-12-06 22:59:47.143646+00:00,Fix bug in core module in Sql Analytics Templates,5,22,71,21,18,2025,12,2025-12,1,0
693,2,1,5bcdc07c,Developer Profile,dev@intelligence.platform,2025-12-07 15:37:30.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,6,15,108,26,163,2025,12,2025-12,1,0
218,1,1,4d126be2,Developer Profile,dev@intelligence.platform,2025-12-07 16:38:53.125680+00:00,Implement core module in Credit Fraud Detection Engine,6,16,135,9,159,2025,12,2025-12,1,0
694,2,1,fa7b085c,Developer Profile,dev@intelligence.platform,2025-12-07 17:14:43.132678+00:00,Optimize core module in Deep Timeseries Forecasting,6,17,142,12,178,2025,12,2025-12,1,0
1385,5,1,84f76dbe,Developer Profile,dev@intelligence.platform,2025-12-07 17:22:38.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,6,17,20,43,217,2025,12,2025-12,1,0
219,1,1,11bd3ea1,Developer Profile,dev@intelligence.platform,2025-12-08 10:49:14.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,0,10,137,53,45,2025,12,2025-12,0,1
1386,5,1,988dbb03,Developer Profile,dev@intelligence.platform,2025-12-08 19:20:29.143646+00:00,Refactor core module in Sql Analytics Templates,0,19,179,27,111,2025,12,2025-12,0,0
695,2,1,e75df6c1,Developer Profile,dev@intelligence.platform,2025-12-08 21:53:07.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,0,21,177,30,199,2025,12,2025-12,0,0
1387,5,1,e86b3fce,Developer Profile,dev@intelligence.platform,2025-12-08 22:15:51.143646+00:00,Benchmark core module in Sql Analytics Templates,0,22,26,41,134,2025,12,2025-12,0,0
1192,4,1,747e8356,Developer Profile,dev@intelligence.platform,2025-12-09 09:24:33.141072+00:00,Update documentation for core module in Customer Churn Propensity Analytics,1,9,64,53,53,2025,12,2025-12,0,1
1000,3,1,15961522,Developer Profile,dev@intelligence.platform,2025-12-09 10:47:25.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,1,10,124,25,81,2025,12,2025-12,0,1
1193,4,1,3b4cf4c0,Developer Profile,dev@intelligence.platform,2025-12-10 11:40:01.141072+00:00,Upgrade dependencies for core module in Customer Churn Propensity Analytics,2,11,48,45,240,2025,12,2025-12,0,1
1388,5,1,199b6a86,Developer Profile,dev@intelligence.platform,2025-12-10 16:20:49.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,2,16,42,58,188,2025,12,2025-12,0,1
1194,4,1,2d43ea79,Developer Profile,dev@intelligence.platform,2025-12-11 10:16:49.141072+00:00,Optimize core module in Customer Churn Propensity Analytics,3,10,105,4,199,2025,12,2025-12,0,1
1389,5,1,49e70283,Developer Profile,dev@intelligence.platform,2025-12-11 19:30:43.143646+00:00,Fix bug in core module in Sql Analytics Templates,3,19,147,18,217,2025,12,2025-12,0,0
696,2,1,ec348a7f,Developer Profile,dev@intelligence.platform,2025-12-12 14:36:09.132678+00:00,Implement core module in Deep Timeseries Forecasting,4,14,96,6,185,2025,12,2025-12,0,1
220,1,1,65951133,Developer Profile,dev@intelligence.platform,2025-12-12 17:58:29.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,4,17,31,33,32,2025,12,2025-12,0,1
697,2,1,d4ac447f,Developer Profile,dev@intelligence.platform,2025-12-13 10:11:16.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,5,10,120,50,149,2025,12,2025-12,1,0
221,1,1,ce2bc9ca,Developer Profile,dev@intelligence.platform,2025-12-13 10:30:38.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,5,10,132,48,222,2025,12,2025-12,1,0
1195,4,1,d97789eb,Developer Profile,dev@intelligence.platform,2025-12-13 11:53:10.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,5,11,55,43,151,2025,12,2025-12,1,0
698,2,1,1ee02aaf,Developer Profile,dev@intelligence.platform,2025-12-13 22:38:55.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,5,22,25,22,234,2025,12,2025-12,1,0
1196,4,1,f514fc99,Developer Profile,dev@intelligence.platform,2025-12-14 15:53:25.141072+00:00,Optimize core module in Customer Churn Propensity Analytics,6,15,30,45,111,2025,12,2025-12,1,0
699,2,1,b9cb45bb,Developer Profile,dev@intelligence.platform,2025-12-14 21:51:00.132678+00:00,Optimize core module in Deep Timeseries Forecasting,6,21,40,13,104,2025,12,2025-12,1,0
700,2,1,9f0fc9bb,Developer Profile,dev@intelligence.platform,2025-12-17 09:40:52.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,2,9,170,53,221,2025,12,2025-12,0,1
222,1,1,ea125f53,Developer Profile,dev@intelligence.platform,2025-12-17 15:21:36.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,2,15,101,54,239,2025,12,2025-12,0,1
223,1,1,0766a165,Developer Profile,dev@intelligence.platform,2025-12-18 10:34:29.125680+00:00,Optimize core module in Credit Fraud Detection Engine,3,10,38,35,98,2025,12,2025-12,0,1
224,1,1,3acd0e20,Developer Profile,dev@intelligence.platform,2025-12-18 15:13:42.125680+00:00,Optimize core module in Credit Fraud Detection Engine,3,15,50,25,90,2025,12,2025-12,0,1
225,1,1,d95662ac,Developer Profile,dev@intelligence.platform,2025-12-18 15:36:16.125680+00:00,Optimize core module in Credit Fraud Detection Engine,3,15,70,50,220,2025,12,2025-12,0,1
701,2,1,5432b28c,Developer Profile,dev@intelligence.platform,2025-12-18 16:38:47.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,3,16,28,24,15,2025,12,2025-12,0,1
1001,3,1,a65d504b,Developer Profile,dev@intelligence.platform,2025-12-18 17:16:40.138678+00:00,Optimize core module in Clinical Nlp Pipeline,3,17,71,28,46,2025,12,2025-12,0,1
702,2,1,7298bbeb,Developer Profile,dev@intelligence.platform,2025-12-20 09:10:13.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,5,9,103,24,178,2025,12,2025-12,1,0
1002,3,1,f500f210,Developer Profile,dev@intelligence.platform,2025-12-20 10:25:10.138678+00:00,Benchmark core module in Clinical Nlp Pipeline,5,10,162,47,107,2025,12,2025-12,1,0
1390,5,1,f4c81d0b,Developer Profile,dev@intelligence.platform,2025-12-20 15:42:06.143646+00:00,Implement core module in Sql Analytics Templates,5,15,173,7,154,2025,12,2025-12,1,0
703,2,1,f48fc5b6,Developer Profile,dev@intelligence.platform,2025-12-20 19:21:42.132678+00:00,Implement core module in Deep Timeseries Forecasting,5,19,143,13,63,2025,12,2025-12,1,0
226,1,1,dfa7dc56,Developer Profile,dev@intelligence.platform,2025-12-20 19:21:54.125680+00:00,Refactor core module in Credit Fraud Detection Engine,5,19,121,38,116,2025,12,2025-12,1,0
1391,5,1,e1607a76,Developer Profile,dev@intelligence.platform,2025-12-21 17:09:06.143646+00:00,Refactor core module in Sql Analytics Templates,6,17,56,17,153,2025,12,2025-12,1,0
1197,4,1,cf10af38,Developer Profile,dev@intelligence.platform,2025-12-21 17:23:28.141072+00:00,Upgrade dependencies for core module in Customer Churn Propensity Analytics,6,17,21,27,166,2025,12,2025-12,1,0
1003,3,1,7e021cdc,Developer Profile,dev@intelligence.platform,2025-12-22 11:05:18.138678+00:00,Implement core module in Clinical Nlp Pipeline,0,11,122,8,32,2025,12,2025-12,0,1
1392,5,1,ac3d1c80,Developer Profile,dev@intelligence.platform,2025-12-22 11:13:15.143646+00:00,Add unit tests for core module in Sql Analytics Templates,0,11,102,18,100,2025,12,2025-12,0,1
704,2,1,3d187235,Developer Profile,dev@intelligence.platform,2025-12-22 16:20:48.132678+00:00,Refactor core module in Deep Timeseries Forecasting,0,16,180,59,81,2025,12,2025-12,0,1
1393,5,1,a5a2cd31,Developer Profile,dev@intelligence.platform,2025-12-22 21:30:18.143646+00:00,Fix bug in core module in Sql Analytics Templates,0,21,88,26,150,2025,12,2025-12,0,0
1198,4,1,63f4db4c,Developer Profile,dev@intelligence.platform,2025-12-24 10:26:20.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,2,10,120,41,174,2025,12,2025-12,0,1
705,2,1,3016b9c0,Developer Profile,dev@intelligence.platform,2025-12-25 19:55:08.132678+00:00,Upgrade dependencies for core module in Deep Timeseries Forecasting,3,19,109,7,155,2025,12,2025-12,0,0
706,2,1,59f94b48,Developer Profile,dev@intelligence.platform,2025-12-25 22:51:04.132678+00:00,Optimize core module in Deep Timeseries Forecasting,3,22,29,26,198,2025,12,2025-12,0,0
1394,5,1,fcc992bd,Developer Profile,dev@intelligence.platform,2025-12-26 16:45:26.143646+00:00,Optimize core module in Sql Analytics Templates,4,16,152,48,77,2025,12,2025-12,0,1
227,1,1,8058e412,Developer Profile,dev@intelligence.platform,2025-12-26 19:09:07.125680+00:00,Implement core module in Credit Fraud Detection Engine,4,19,96,59,70,2025,12,2025-12,0,0
707,2,1,7ca83f48,Developer Profile,dev@intelligence.platform,2025-12-26 19:57:40.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,4,19,85,48,165,2025,12,2025-12,0,0
1004,3,1,248d6f02,Developer Profile,dev@intelligence.platform,2025-12-27 15:55:51.138678+00:00,Refactor core module in Clinical Nlp Pipeline,5,15,85,26,200,2025,12,2025-12,1,0
1395,5,1,75ce29ca,Developer Profile,dev@intelligence.platform,2025-12-27 21:08:00.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,5,21,141,40,204,2025,12,2025-12,1,0
708,2,1,c0046124,Developer Profile,dev@intelligence.platform,2025-12-28 10:32:41.132678+00:00,Refactor core module in Deep Timeseries Forecasting,6,10,67,60,91,2025,12,2025-12,1,0
709,2,1,c924c10e,Developer Profile,dev@intelligence.platform,2025-12-28 10:55:05.132678+00:00,Optimize core module in Deep Timeseries Forecasting,6,10,64,22,72,2025,12,2025-12,1,0
228,1,1,c69cfeee,Developer Profile,dev@intelligence.platform,2026-01-01 09:49:32.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,3,9,21,52,38,2026,1,2026-01,0,1
229,1,1,e43ebbd0,Developer Profile,dev@intelligence.platform,2026-01-01 19:12:55.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,3,19,38,25,220,2026,1,2026-01,0,0
230,1,1,600015b4,Developer Profile,dev@intelligence.platform,2026-01-01 19:37:26.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,3,19,147,48,117,2026,1,2026-01,0,0
231,1,1,f04a78a3,Developer Profile,dev@intelligence.platform,2026-01-01 22:40:26.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,3,22,101,49,236,2026,1,2026-01,0,0
232,1,1,8d4ba88e,Developer Profile,dev@intelligence.platform,2026-01-02 09:14:46.125680+00:00,Implement core module in Credit Fraud Detection Engine,4,9,57,46,62,2026,1,2026-01,0,1
233,1,1,15e7f7b6,Developer Profile,dev@intelligence.platform,2026-01-02 09:42:56.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,4,9,20,28,173,2026,1,2026-01,0,1
1005,3,1,312f2ebb,Developer Profile,dev@intelligence.platform,2026-01-02 16:19:34.138678+00:00,Benchmark core module in Clinical Nlp Pipeline,4,16,169,25,35,2026,1,2026-01,0,1
1006,3,1,a4441e8a,Developer Profile,dev@intelligence.platform,2026-01-03 09:53:53.138678+00:00,Optimize core module in Clinical Nlp Pipeline,5,9,23,36,117,2026,1,2026-01,1,0
1007,3,1,1bf7fd74,Developer Profile,dev@intelligence.platform,2026-01-03 11:46:01.138678+00:00,Fix bug in core module in Clinical Nlp Pipeline,5,11,73,19,89,2026,1,2026-01,1,0
1199,4,1,97bc4ec4,Developer Profile,dev@intelligence.platform,2026-01-03 15:34:26.141072+00:00,Upgrade dependencies for core module in Customer Churn Propensity Analytics,5,15,143,14,159,2026,1,2026-01,1,0
234,1,1,e83e1f08,Developer Profile,dev@intelligence.platform,2026-01-03 19:56:17.125680+00:00,Implement core module in Credit Fraud Detection Engine,5,19,123,11,44,2026,1,2026-01,1,0
235,1,1,afdff73f,Developer Profile,dev@intelligence.platform,2026-01-04 09:36:21.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,6,9,107,20,58,2026,1,2026-01,1,0
1200,4,1,b9f2e9c5,Developer Profile,dev@intelligence.platform,2026-01-04 10:06:32.141072+00:00,Fix bug in core module in Customer Churn Propensity Analytics,6,10,177,22,57,2026,1,2026-01,1,0
236,1,1,75b36b77,Developer Profile,dev@intelligence.platform,2026-01-04 19:01:36.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,6,19,134,49,30,2026,1,2026-01,1,0
1008,3,1,bf3648bc,Developer Profile,dev@intelligence.platform,2026-01-04 19:03:35.138678+00:00,Refactor core module in Clinical Nlp Pipeline,6,19,109,59,207,2026,1,2026-01,1,0
1009,3,1,27a5a1b8,Developer Profile,dev@intelligence.platform,2026-01-04 21:23:34.138678+00:00,Optimize core module in Clinical Nlp Pipeline,6,21,166,22,187,2026,1,2026-01,1,0
237,1,1,48fda290,Developer Profile,dev@intelligence.platform,2026-01-05 10:26:31.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,0,10,51,49,179,2026,1,2026-01,0,1
238,1,1,4d8de0e7,Developer Profile,dev@intelligence.platform,2026-01-05 11:26:06.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,0,11,31,30,103,2026,1,2026-01,0,1
710,2,1,eba0310c,Developer Profile,dev@intelligence.platform,2026-01-05 17:22:04.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,0,17,155,51,159,2026,1,2026-01,0,1
239,1,1,2808e2a4,Developer Profile,dev@intelligence.platform,2026-01-06 19:01:45.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,1,19,47,11,22,2026,1,2026-01,0,0
711,2,1,6bcc26b0,Developer Profile,dev@intelligence.platform,2026-01-06 19:02:25.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,1,19,154,43,32,2026,1,2026-01,0,0
1201,4,1,fb539659,Developer Profile,dev@intelligence.platform,2026-01-06 21:02:33.141072+00:00,Update documentation for core module in Customer Churn Propensity Analytics,1,21,51,17,232,2026,1,2026-01,0,0
1010,3,1,c67acc02,Developer Profile,dev@intelligence.platform,2026-01-07 17:39:19.138678+00:00,Implement core module in Clinical Nlp Pipeline,2,17,30,48,235,2026,1,2026-01,0,1
712,2,1,38ae83d5,Developer Profile,dev@intelligence.platform,2026-01-08 15:58:20.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,3,15,89,6,127,2026,1,2026-01,0,1
240,1,1,fb62e07b,Developer Profile,dev@intelligence.platform,2026-01-08 19:21:25.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,3,19,176,31,89,2026,1,2026-01,0,0
1011,3,1,65658eb3,Developer Profile,dev@intelligence.platform,2026-01-09 11:43:18.138678+00:00,Implement core module in Clinical Nlp Pipeline,4,11,111,24,36,2026,1,2026-01,0,1
241,1,1,004087c3,Developer Profile,dev@intelligence.platform,2026-01-09 15:23:33.125680+00:00,Optimize core module in Credit Fraud Detection Engine,4,15,77,33,55,2026,1,2026-01,0,1
1202,4,1,32592814,Developer Profile,dev@intelligence.platform,2026-01-09 17:25:40.141072+00:00,Update documentation for core module in Customer Churn Propensity Analytics,4,17,16,42,194,2026,1,2026-01,0,1
242,1,1,ed9b0ccf,Developer Profile,dev@intelligence.platform,2026-01-10 16:54:27.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,5,16,51,26,62,2026,1,2026-01,1,0
1203,4,1,4efaf357,Developer Profile,dev@intelligence.platform,2026-01-10 17:26:55.141072+00:00,Fix bug in core module in Customer Churn Propensity Analytics,5,17,87,56,211,2026,1,2026-01,1,0
243,1,1,9e78d3e5,Developer Profile,dev@intelligence.platform,2026-01-11 19:03:48.125680+00:00,Implement core module in Credit Fraud Detection Engine,6,19,174,15,15,2026,1,2026-01,1,0
1204,4,1,9232c2a7,Developer Profile,dev@intelligence.platform,2026-01-13 09:19:58.141072+00:00,Optimize core module in Customer Churn Propensity Analytics,1,9,51,53,178,2026,1,2026-01,0,1
713,2,1,3d6dc8d2,Developer Profile,dev@intelligence.platform,2026-01-14 09:27:58.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,2,9,171,18,226,2026,1,2026-01,0,1
244,1,1,281e4e7d,Developer Profile,dev@intelligence.platform,2026-01-14 11:55:52.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,2,11,75,7,156,2026,1,2026-01,0,1
